"Prey_Name_Clean","TotalWt","N","PW","PN","Pred_common"
"Polychaeta",39.822,93,0.0181240731862777,0.688786846393127,"Arrowtooth flounder"
"Rajidae",52.5,1,0.0238941751363462,0.00740631017627018,"Arrowtooth flounder"
"Salmonidae",949.964,9,0.432354403604267,0.0666567915864316,"Arrowtooth flounder"
"Sebastes sp.",810.868,19,0.369048038180167,0.140719893349133,"Arrowtooth flounder"
"Sebastolobus sp.",577.435,3,0.262806343235354,0.0222189305288105,"Arrowtooth flounder"
"Stichaeidae",957.876,156,0.4359553695791,1.15538438749815,"Arrowtooth flounder"
"Teleostei unid",7940.2656,1843,3.61383041667629,13.6498296548659,"Arrowtooth flounder"
"Teuthida",1126.389,87,0.512650210241026,0.644348985335506,"Arrowtooth flounder"
"Thecosomata",0.679,11,0.000309031331763411,0.081469411938972,"Arrowtooth flounder"
"Trichodon trichodon",308.412,4,0.140366673183825,0.0296252407050807,"Arrowtooth flounder"
"Unid",82.0965,92,0.0373643456967818,0.681380536216857,"Arrowtooth flounder"
"Unid Eggs",9.4756,4,0.00431260277946595,0.0296252407050807,"Arrowtooth flounder"
"Zoarcidae",1319.0713,103,0.600345155419579,0.762849948155829,"Arrowtooth flounder"
"Agonidae",285.246,56,0.0521184974395273,0.359296804824843,"Pacific halibut"
"Ammodytidae",10114.968,476,1.84814838353176,3.05402284101116,"Pacific halibut"
"Amphipoda",0.037,1,6.76042575623325e-06,0.00641601437187219,"Pacific halibut"
"Annelida",712.3406,128,0.130154749714882,0.821249839599641,"Pacific halibut"
"Anomura",4950.2537,220,0.904481692253214,1.41152316181188,"Pacific halibut"
"Anoplopoma fimbria",683.71,9,0.124923532264709,0.0577441293468497,"Pacific halibut"
"Appendicularia",0.26,2,4.75056945032606e-05,0.0128320287437444,"Pacific halibut"
"Atheresthes evermanni",636.176,1,0.116238395024255,0.00641601437187219,"Pacific halibut"
"Atheresthes stomias",12548.36899,71,2.29276532212742,0.455537020402926,"Pacific halibut"
"Aves",19.524,2,0.00356731222877562,0.0128320287437444,"Pacific halibut"
"Bivalvia",878.2987,300,0.160477652787735,1.92480431156166,"Pacific halibut"
"Brachyura",14311.58102,1176,2.61492921459532,7.5452329013217,"Pacific halibut"
"Caprellidae",4.09,12,0.000747301117378215,0.0769921724624663,"Pacific halibut"
"Caridea",183.0041,129,0.0334374494901699,0.827665853971513,"Pacific halibut"
"Cephalopoda",1685.558,73,0.307975397752027,0.46836904914667,"Pacific halibut"
"Chionoecetes bairdi",30973.88916,1125,5.65936967697237,7.21801616835622,"Pacific halibut"
"Chionoecetes opilio",174.198,14,0.0318284498887654,0.0898242012062107,"Pacific halibut"
"Chionoecetes sp.",2460.946,144,0.449649803327005,0.923906069549596,"Pacific halibut"
"Clupeoidei",11728.8645,186,2.14303020695053,1.19337867316823,"Pacific halibut"
"Clypeasteroida",18.508,4,0.00338167459179365,0.0256640574874888,"Pacific halibut"
"Cnidaria",1012.957,70,0.185081637642075,0.449121006031053,"Pacific halibut"
"Copepoda",0.112,3,2.04639914783277e-05,0.0192480431156166,"Pacific halibut"
"Cottidae",3435.638,259,0.627739881737667,1.6617477223149,"Pacific halibut"
"Crangonidae",747.4435,379,0.13656854834403,2.43166944693956,"Pacific halibut"
"Crustacea",41.4478,21,0.00757310201781633,0.134736301809316,"Pacific halibut"
"Cumacea",21.0888,18,0.0038532234240014,0.115488258693699,"Pacific halibut"
"Cyclopteridae",1310.397,23,0.239428152153805,0.14756833055306,"Pacific halibut"
"Decapoda",0.005,1,9.13571048139628e-07,0.00641601437187219,"Pacific halibut"
"Echinodea",122.339,8,0.0223530736916708,0.0513281149749775,"Pacific halibut"
"Echinodermata",86.997,13,0.0158955880950006,0.0834081868343385,"Pacific halibut"
"Euphausiacea",1473.89929,226,0.269302343843511,1.45001924804312,"Pacific halibut"
"Fish Eggs",24.884,5,0.0045466603923813,0.032080071859361,"Pacific halibut"
"Gadidae",9061.54453,172,1.6556729468072,1.10355447196202,"Pacific halibut"
"Gadus chalcogrammus",234327.14044,1154,42.8148982598665,7.40408058514051,"Pacific halibut"
"Gadus macrocephalus",9162.009,46,1.67402923303894,0.295136661106121,"Pacific halibut"
"Gammaridea",93.7942,192,0.0171375331206836,1.23187475939946,"Pacific halibut"
"Gastropod",356.79748,147,0.0651919695554356,0.943154112665212,"Pacific halibut"
"Hexagrammidae",604.01,4,0.110361209757363,0.0256640574874888,"Pacific halibut"
"Hippoglossoides elassodon",1694.796,18,0.30966331162057,0.115488258693699,"Pacific halibut"
"Hippoglossus stenolepis",96.525,7,0.0176364890843355,0.0449121006031054,"Pacific halibut"
"Hippolytidae",455.8276,160,0.0832861796605942,1.02656229949955,"Pacific halibut"
"Holothuroidea",50.341,6,0.0091980160268794,0.0384960862312332,"Pacific halibut"
"Hyperiidea",2.171,5,0.000396672549102226,0.032080071859361,"Pacific halibut"
"Invertebrate",198.7965,59,0.0363229453742979,0.378544847940459,"Pacific halibut"
"Isopoda",154.23212,59,0.0281803999050394,0.378544847940459,"Pacific halibut"
"Lepidopsetta bilineata",582.01,3,0.106341497145549,0.0192480431156166,"Pacific halibut"
"Lepidopsetta polyxystra",318.582,5,0.0582094583316838,0.032080071859361,"Pacific halibut"
"Lepidopsetta sp.",1478.833,12,0.270203802766694,0.0769921724624663,"Pacific halibut"
"Liminda aspera",1185.188,7,0.216550688680502,0.0449121006031054,"Pacific halibut"
"Lithodidae",908.218,36,0.165944334039855,0.230976517387399,"Pacific halibut"
"Majidae",27688.33931,1603,5.05905303293647,10.2848710381111,"Pacific halibut"
"Mollusca",253.297,56,0.0462809611561247,0.359296804824843,"Pacific halibut"
"Myctophidae",24.697,2,0.00451249283518088,0.0128320287437444,"Pacific halibut"
"Mysidacea",27.825,30,0.00508402288289703,0.192480431156166,"Pacific halibut"
"Octopoda",24599.05739,329,4.49459732860583,2.11086872834595,"Pacific halibut"
"Offal",21547.27658,165,3.93699360994901,1.05864237135891,"Pacific halibut"
"Ophiurida",144.9492,90,0.0264842785142001,0.577441293468497,"Pacific halibut"
"Osmeridae",13935.661,456,2.54624328525771,2.92570255357372,"Pacific halibut"
"Paguridae",23469.63983,3083,4.28823669179053,19.780572308482,"Pacific halibut"
"Pandalidae",1767.35005,209,0.322919967521625,1.34094700372129,"Pacific halibut"
"Paralithodes camtschaticus",28.16,1,0.00514523214312238,0.00641601437187219,"Pacific halibut"
"Pholidae",160.321,30,0.0292929248017587,0.192480431156166,"Pacific halibut"
"Pleurogrammus monopterygius",4072.773,13,0.744153499688955,0.0834081868343385,"Pacific halibut"
"Pleuronectiformes",12166.812,276,2.22304943827156,1.77081996663673,"Pacific halibut"
"Polychaeta",1671.26692,259,0.305364214365097,1.6617477223149,"Pacific halibut"
"Rajidae",858.284,12,0.156820682696294,0.0769921724624663,"Pacific halibut"
"Salmonidae",14282.43698,21,2.60960418436136,0.134736301809316,"Pacific halibut"
"Sebastes sp.",19275.38918,88,3.52188749929437,0.564609264724753,"Pacific halibut"
"Sebastolobus sp.",847.37,4,0.154826539812415,0.0256640574874888,"Pacific halibut"
"Stichaeidae",935.995,102,0.17101958664069,0.654433465930964,"Pacific halibut"
"Teleostei unid",10953.95181,1267,2.00144264726653,8.12909020916207,"Pacific halibut"
"Teuthida",3144.987,69,0.574633813995101,0.442704991659181,"Pacific halibut"
"Trichodon trichodon",673.29,8,0.123019650200386,0.0513281149749775,"Pacific halibut"
"Tunicata",94.264,8,0.0172233722563668,0.0513281149749775,"Pacific halibut"
"Unid",2210.34477,102,0.403861397655769,0.654433465930964,"Pacific halibut"
"Unid Eggs",113.578,9,0.0207523145011205,0.0577441293468497,"Pacific halibut"
"Zoarcidae",977.646,47,0.178629816185903,0.301552675477993,"Pacific halibut"
"Agonidae",434.459,169,0.156478850789751,0.440574571808441,"Pacific cod"
"Ammodytidae",9430.45,488,3.39655980985596,1.27219166297349,"Pacific cod"
"Amphipoda",8.47,35,0.00305063507992513,0.0912432545165411,"Pacific cod"
"Annelida",1694.17191,549,0.610188932711897,1.43121562084517,"Pacific cod"
"Anomura",7837.09165,755,2.82268083967867,1.96824734742824,"Pacific cod"
"Anoplopoma fimbria",608.84998,1,0.219289150814606,0.00260695012904403,"Pacific cod"
"Appendicularia",38.8648,34,0.0139979128989698,0.0886363043874971,"Pacific cod"
"Atheresthes evermanni",28.27,1,0.0101819898122177,0.00260695012904403,"Pacific cod"
"Atheresthes stomias",3657.951,64,1.31748213001738,0.166844808258818,"Pacific cod"
"Aves",36.4992,6,0.0131458960931763,0.0156417007742642,"Pacific cod"
"Bivalvia",868.7006,669,0.31287940074522,1.74404963633046,"Pacific cod"
"Brachyura",4188.91323,1582,1.50871849423855,4.12419510414766,"Pacific cod"
"Caprellidae",29.518,61,0.0106314812620106,0.159023957871686,"Pacific cod"
"Caridea",3917.84725,1731,1.41108881447913,4.51263067337522,"Pacific cod"
"Cephalopoda",308.2237,150,0.111012754626248,0.391042519356605,"Pacific cod"
"Chaetognatha",1.9179,10,0.00069076895156888,0.0260695012904403,"Pacific cod"
"Chionoecetes bairdi",25174.3111,2132,9.06701730278733,5.55801767512188,"Pacific cod"
"Chionoecetes opilio",47.547,10,0.017124975932137,0.0260695012904403,"Pacific cod"
"Chionoecetes sp.",1593.488,173,0.573925666144007,0.451002372324617,"Pacific cod"
"Clupeoidei",1883.711,40,0.678455118895024,0.104278005161761,"Pacific cod"
"Clypeasteroida",5.3805,3,0.00193789162308585,0.00782085038713209,"Pacific cod"
"Cnidaria",323.6625,51,0.116573338436395,0.132954456581246,"Pacific cod"
"Copepoda",91.38818,165,0.0329152287837677,0.430146771292265,"Pacific cod"
"Cottidae",4694.69504,751,1.69088564091789,1.95781954691207,"Pacific cod"
"Crangonidae",7559.17885,3541,2.72258514465621,9.23121040694491,"Pacific cod"
"Crustacea",264.84704,168,0.09538980767867,0.437967621679397,"Pacific cod"
"Ctenophora sp.",60.59,5,0.021822665819677,0.0130347506452202,"Pacific cod"
"Cumacea",288.99496,154,0.104087150283065,0.401470319872781,"Pacific cod"
"Cyclopteridae",1708.444,26,0.615329303245291,0.0677807033551448,"Pacific cod"
"Decapoda",18.86815,22,0.00679573084808612,0.0573529028389687,"Pacific cod"
"Echinodea",60.927,9,0.0219440429178983,0.0234625511613963,"Pacific cod"
"Echinodermata",146.389,43,0.0527248428235136,0.112098855548893,"Pacific cod"
"Euphausiacea",8705.24704,2468,3.13536387244846,6.43395291848067,"Pacific cod"
"Fish Eggs",107.66,12,0.0387758409332633,0.0312834015485284,"Pacific cod"
"Gadidae",3097.8327,99,1.11574464065634,0.258088062775359,"Pacific cod"
"Gadus chalcogrammus",74455.85905,639,26.816724382986,1.66584113245914,"Pacific cod"
"Gadus macrocephalus",1108.96,9,0.399413492117329,0.0234625511613963,"Pacific cod"
"Gammaridea",2010.69451,3081,0.724190697428439,8.03201334758466,"Pacific cod"
"Gastropod",685.7463,585,0.246984854629146,1.52506582549076,"Pacific cod"
"Hexagrammidae",0.46,1,0.000165677938224978,0.00260695012904403,"Pacific cod"
"Hippoglossoides elassodon",1944.02901,77,0.700179822231184,0.20073515993639,"Pacific cod"
"Hippoglossus stenolepis",7.272,7,0.00261915210167834,0.0182486509033082,"Pacific cod"
"Hippolytidae",2329.76065,1513,0.839108567499313,3.94431554524362,"Pacific cod"
"Holothuroidea",124.933,27,0.0449970475136112,0.0703876534841888,"Pacific cod"
"Hyperiidea",44.97571,109,0.0161988758760968,0.284157564065799,"Pacific cod"
"Invertebrate",496.11805,109,0.178686555739557,0.284157564065799,"Pacific cod"
"Isopoda",274.14675,315,0.098739278937127,0.82118929064887,"Pacific cod"
"Lepidopsetta bilineata",190,4,0.0684321918755343,0.0104278005161761,"Pacific cod"
"Lepidopsetta polyxystra",32.895,4,0.0118477734302405,0.0104278005161761,"Pacific cod"
"Lepidopsetta sp.",245.638,14,0.0884712986732763,0.0364973018066164,"Pacific cod"
"Liminda aspera",76.886,2,0.0276919868660123,0.00521390025808806,"Pacific cod"
"Lithodidae",763.0317,25,0.274820693165869,0.0651737532261008,"Pacific cod"
"Macrouridae",1.75,1,0.000630296504116763,0.00260695012904403,"Pacific cod"
"Majidae",5280.56051,790,1.90189647384573,2.05949060194478,"Pacific cod"
"Mollusca",201.33547,93,0.0725148816546888,0.242446362001095,"Pacific cod"
"Myctophidae",47.604,11,0.0171455055896997,0.0286764514194843,"Pacific cod"
"Mysidacea",81.3095,281,0.029285196343704,0.732552986261373,"Pacific cod"
"Non-teleost fish",9.826,2,0.00353902482825789,0.00521390025808806,"Pacific cod"
"Octopoda",4109.96145,776,1.48028247656552,2.02299330013817,"Pacific cod"
"Offal",10031.53789,105,3.61305329313249,0.273729763549623,"Pacific cod"
"Ophiurida",199.04105,82,0.0716885017089885,0.213769910581611,"Pacific cod"
"Osmeridae",5923.7,238,2.1335356579637,0.620454130712479,"Pacific cod"
"Paguridae",10005.54549,1863,3.60369162521614,4.85674809040903,"Pacific cod"
"Pandalidae",22213.89274,3200,8.00076510676957,8.3422404129409,"Pacific cod"
"Pholidae",48.62,11,0.0175114377315183,0.0286764514194843,"Pacific cod"
"Pleurogrammus monopterygius",7488.3107,24,2.69706060340009,0.0625668030970568,"Pacific cod"
"Pleuronectiformes",6282.35351,496,2.26271168855924,1.29304726400584,"Pacific cod"
"Polychaeta",8996.19844,3984,3.24015567261296,10.3860893141114,"Pacific cod"
"Rajidae",340.442,8,0.122616801402582,0.0208556010323523,"Pacific cod"
"Salmonidae",792.5,3,0.285434274007163,0.00782085038713209,"Pacific cod"
"Sebastes sp.",2679.40999,56,0.965041571310018,0.145989207226466,"Pacific cod"
"Sebastolobus sp.",114.288,4,0.0411630439214266,0.0104278005161761,"Pacific cod"
"Stichaeidae",3147.079,481,1.13348165250245,1.25394301207018,"Pacific cod"
"Teleostei unid",9782.0917,2224,3.52321040083406,5.79785708699393,"Pacific cod"
"Teuthida",1874.69101,257,0.675206394229785,0.669986183164316,"Pacific cod"
"Thecosomata",85.561,35,0.0308164566792768,0.0912432545165411,"Pacific cod"
"Trichodon trichodon",946.13,9,0.340767103679996,0.0234625511613963,"Pacific cod"
"Tunicata",28.281,11,0.0101859516759578,0.0286764514194843,"Pacific cod"
"Unid",762.27568,290,0.274548397872702,0.756015537422769,"Pacific cod"
"Unid Eggs",36.6745,18,0.0132090337944173,0.0469251023227926,"Pacific cod"
"Zoarcidae",2421.3689,308,0.872103058769744,0.802940639745562,"Pacific cod"
"Agonidae",2.879,5,0.00588497066794584,0.0180407721450478,"Walleye pollock"
"Ammodytidae",380.157,78,0.777079817372104,0.281436045462746,"Walleye pollock"
"Amphipoda",23.5025,101,0.0480415154996169,0.364423597329966,"Walleye pollock"
"Annelida",42.922,25,0.0877369611009279,0.090203860725239,"Walleye pollock"
"Anomura",146.6196,80,0.299705469032981,0.288652354320765,"Walleye pollock"
"Appendicularia",2764.64619,1311,5.6512197761022,4.73029045643154,"Walleye pollock"
"Atheresthes stomias",66.762,16,0.136468361143939,0.057730470864153,"Walleye pollock"
"Aves",0.084,1,0.000171704597466985,0.00360815442900956,"Walleye pollock"
"Bathylagidae",0.208,2,0.000425173288965868,0.00721630885801912,"Walleye pollock"
"Bivalvia",10.40515,65,0.0212691915754,0.234530037885621,"Walleye pollock"
"Brachyura",100.8476,354,0.20614281623228,1.27728666786938,"Walleye pollock"
"Caprellidae",0.958,8,0.00195825005206395,0.0288652354320765,"Walleye pollock"
"Caridea",1653.6468,1402,3.38022331126867,5.0586325094714,"Walleye pollock"
"Cephalopoda",11.914,53,0.0243534354074007,0.191232184737507,"Walleye pollock"
"Chaetognatha",59.6546,386,0.121940108095881,1.39274760959769,"Walleye pollock"
"Chionoecetes bairdi",59.639,46,0.121908220099209,0.16597510373444,"Walleye pollock"
"Chionoecetes sp.",6.639,4,0.0135707955069442,0.0144326177160382,"Walleye pollock"
"Clupeoidei",245.384,9,0.50159001124808,0.0324733898610861,"Walleye pollock"
"Clypeasteroida",0.59,1,0.00120602038697049,0.00360815442900956,"Walleye pollock"
"Cnidaria",17.65,17,0.0360784064915749,0.0613386252931625,"Walleye pollock"
"Copepoda",2987.6392,4392,6.10704031205459,15.84701425221,"Walleye pollock"
"Cottidae",82.308,42,0.168245976289436,0.151542486018402,"Walleye pollock"
"Crangonidae",843.41652,563,1.7240296912334,2.03139094353238,"Walleye pollock"
"Crustacea",49.42935,250,0.10103865053339,0.90203860725239,"Walleye pollock"
"Ctenophora sp.",241.3675,47,0.493379874156102,0.169583258163449,"Walleye pollock"
"Cumacea",1067.2368,270,2.18154125173754,0.974201695832582,"Walleye pollock"
"Cyclopteridae",22.705,21,0.046411343874856,0.0757712430092008,"Walleye pollock"
"Decapoda",48.6175,53,0.0993791460398947,0.191232184737507,"Walleye pollock"
"Echinodea",0.048,2,9.81169128382773e-05,0.00721630885801912,"Walleye pollock"
"Echinodermata",21.234,5,0.0434044693168329,0.0180407721450478,"Walleye pollock"
"Euphausiacea",21861.31671,8371,44.6867688784384,30.203860725239,"Walleye pollock"
"Fish Eggs",0.03,8,6.13230705239233e-05,0.0288652354320765,"Walleye pollock"
"Gadidae",98.543,37,0.201431977954633,0.133501713873354,"Walleye pollock"
"Gadus chalcogrammus",1795.752,168,3.67070088464921,0.606169944073606,"Walleye pollock"
"Gadus macrocephalus",3.263,4,0.00666990597065206,0.0144326177160382,"Walleye pollock"
"Gammaridea",341.8547,1000,0.698785995901155,3.60815442900956,"Walleye pollock"
"Gastropod",5.6271,33,0.0115023683381723,0.119069096157316,"Walleye pollock"
"Hippoglossoides elassodon",10.736,7,0.0219454828381614,0.0252570810030669,"Walleye pollock"
"Hippoglossus stenolepis",0.5,1,0.00102205117539872,0.00360815442900956,"Walleye pollock"
"Hippolytidae",301.4504,249,0.61619547128883,0.898430452823381,"Walleye pollock"
"Hyperiidea",665.74434,2628,1.36084957042409,9.48222983943713,"Walleye pollock"
"Invertebrate",1.94,11,0.00396555856054704,0.0396896987191052,"Walleye pollock"
"Isopoda",14.2424,29,0.0291129233209975,0.104636478441277,"Walleye pollock"
"Lepidopsetta bilineata",0.15,1,0.000306615352619617,0.00360815442900956,"Walleye pollock"
"Lithodidae",0.026,4,5.31466611207335e-05,0.0144326177160382,"Walleye pollock"
"Majidae",4.775,33,0.0097605887250578,0.119069096157316,"Walleye pollock"
"Mollusca",2.5678,14,0.00524884601637768,0.0505141620061339,"Walleye pollock"
"Myctophidae",131.07,16,0.267920495119021,0.057730470864153,"Walleye pollock"
"Mysidacea",681.4076,865,1.39286687701124,3.12105358109327,"Walleye pollock"
"Non-teleost fish",1.613,3,0.00329713709183628,0.0108244632870287,"Walleye pollock"
"Octopoda",27.554,15,0.0563231961738728,0.0541223164351434,"Walleye pollock"
"Ophiurida",0.154,4,0.000314791762022806,0.0144326177160382,"Walleye pollock"
"Osmeridae",3467.099,345,7.08710521634747,1.2448132780083,"Walleye pollock"
"Paguridae",66.91593,400,0.136783009818797,1.44326177160382,"Walleye pollock"
"Pandalidae",5702.2852,1461,11.6560545822375,5.27151362078297,"Walleye pollock"
"Pleurogrammus monopterygius",2,1,0.00408820470159489,0.00360815442900956,"Walleye pollock"
"Pleuronectiformes",52.317,56,0.10694130268667,0.202056648024535,"Walleye pollock"
"Polychaeta",187.30715,316,0.382874985636169,1.14017679956702,"Walleye pollock"
"Reinhardtius hippoglossoides",0.127,1,0.000259600998551275,0.00360815442900956,"Walleye pollock"
"Salmonidae",21.61,1,0.0441730518007328,0.00360815442900956,"Walleye pollock"
"Sebastes sp.",9.371,8,0.0191552831293228,0.0288652354320765,"Walleye pollock"
"Sebastolobus sp.",28.235,1,0.0577152298747658,0.00360815442900956,"Walleye pollock"
"Stichaeidae",91.437,38,0.186906586649866,0.137109868302363,"Walleye pollock"
"Teleostei unid",1378.4847,947,2.81776381580831,3.41692224427205,"Walleye pollock"
"Teuthida",239.4443,169,0.489448656515048,0.609778098502616,"Walleye pollock"
"Thecosomata",341.04225,456,0.69712526494625,1.64531841962836,"Walleye pollock"
"Trichodon trichodon",57,1,0.116513833995454,0.00360815442900956,"Walleye pollock"
"Tunicata",70.348,45,0.143798512173899,0.16236694930543,"Walleye pollock"
"Unid",175.049,317,0.357818072404742,1.14378495399603,"Walleye pollock"
"Unid Eggs",1.307,8,0.00267164177249226,0.0288652354320765,"Walleye pollock"
"Zoarcidae",120.4225,34,0.246155915338905,0.122677250586325,"Walleye pollock"
"Agonidae",23.662,6,0.039645276809465,0.170842824601367,"Sablefish"
"Ammodytidae",147.586,26,0.247277821959332,0.740318906605923,"Sablefish"
"Amphipoda",44.678,22,0.0748572258174828,0.626423690205011,"Sablefish"
"Annelida",235.765,53,0.395020230199625,1.50911161731207,"Sablefish"
"Anomura",192.121,31,0.321895453719518,0.882687927107061,"Sablefish"
"Appendicularia",27.124,9,0.0454457986721295,0.25626423690205,"Sablefish"
"Atheresthes stomias",66.794,1,0.111912206035475,0.0284738041002278,"Sablefish"
"Aves",4.87,1,0.0081596018114316,0.0284738041002278,"Sablefish"
"Bivalvia",32.81,8,0.0549725945447784,0.227790432801822,"Sablefish"
"Brachyura",38.611,25,0.0646920709530155,0.711845102505695,"Sablefish"
"Caprellidae",0.14,1,0.000234567608542182,0.0284738041002278,"Sablefish"
"Caridea",116.424,150,0.195066423263678,4.27107061503417,"Sablefish"
"Cephalopoda",724.014,60,1.21307308950756,1.70842824601367,"Sablefish"
"Chaetognatha",0.641,8,0.00107398455053956,0.227790432801822,"Sablefish"
"Chionoecetes bairdi",30.795,11,0.0515964964646892,0.313211845102506,"Sablefish"
"Chionoecetes sp.",80.184,3,0.134346922309616,0.0854214123006834,"Sablefish"
"Clupeoidei",1301.014,29,2.17982673328498,0.825740318906606,"Sablefish"
"Clypeasteroida",24.077,2,0.0403406022205008,0.0569476082004556,"Sablefish"
"Cnidaria",2102.948,185,3.52345345177545,5.26765375854214,"Sablefish"
"Copepoda",1.934,32,0.00324038396371842,0.911161731207289,"Sablefish"
"Cottidae",27.953,8,0.0468347740112829,0.227790432801822,"Sablefish"
"Crangonidae",25.426,38,0.0426008286770965,1.08200455580866,"Sablefish"
"Crustacea",249.983,22,0.418842246330001,0.626423690205011,"Sablefish"
"Ctenophora sp.",619.84,34,1.03853133199133,0.968109339407745,"Sablefish"
"Cumacea",53.19,7,0.0891189364168474,0.199316628701595,"Sablefish"
"Cyclopteridae",259.834,6,0.43534742855678,0.170842824601367,"Sablefish"
"Decapoda",22.575,8,0.0378240268774268,0.227790432801822,"Sablefish"
